Molecule ChEMBL ID,Cell Name,Standard Type,Assay,Incubation Time Hours,Property Measured,max,min,mean,median,count
CHEMBL240688,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,5.34,5.34,5.34,5.34,1
CHEMBL2407563,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,7.6,7.6,7.6,7.6,1
CHEMBL2407564,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,8.15,8.15,8.15,8.15,1
CHEMBL2407567,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,8.82,8.82,8.82,8.82,1
CHEMBL2407568,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,7.16,7.16,7.16,7.16,1
CHEMBL2407569,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,7.7,7.7,7.7,7.7,1
CHEMBL2407570,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,8.0,8.0,8.0,8.0,1
CHEMBL2407571,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,7.1,7.1,7.1,7.1,1
CHEMBL2407572,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,6.16,6.16,6.16,6.16,1
CHEMBL2407575,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,6.16,6.16,6.16,6.16,1
CHEMBL2407576,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,8.0,8.0,8.0,8.0,1
CHEMBL2407628,U-87MG ATCC,IC50,trypan blue,24.0,Cytotoxicity,5.14,5.14,5.14,5.14,1
CHEMBL2407628,U-87MG ATCC,IC50,trypan blue,48.0,Cytotoxicity,5.66,5.66,5.66,5.66,1
CHEMBL2407628,U-87MG ATCC,IC50,trypan blue,72.0,Cytotoxicity,5.8,5.8,5.8,5.8,1
CHEMBL2407685,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,6.46,6.46,6.46,6.46,1
CHEMBL2407686,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,5.52,5.52,5.52,5.52,1
CHEMBL2407901,U-87MG ATCC,IC50,AlamarBlue,72.0,Antiproliferative activity,8.3,8.3,8.3,8.3,1
CHEMBL240954,A-172,IC50,Unspecified,,Growth inhibition,5.32,5.32,5.32,5.32,1
CHEMBL240954,AM-38,IC50,Unspecified,,Growth inhibition,4.22,4.22,4.22,4.22,1
CHEMBL2417555,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.7,5.7,5.7,5.7,1
CHEMBL2417817,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.96,4.96,4.96,4.96,1
CHEMBL2417818,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.4,5.4,5.4,5.4,1
CHEMBL2417819,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.51,5.51,5.51,5.51,1
CHEMBL2417820,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.6,5.6,5.6,5.6,1
CHEMBL2417821,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.01,5.01,5.01,5.01,1
CHEMBL2417822,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.19,5.19,5.19,5.19,1
CHEMBL2417823,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.09,5.09,5.09,5.09,1
CHEMBL2417824,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.1,5.1,5.1,5.1,1
CHEMBL2417825,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.24,5.24,5.24,5.24,1
CHEMBL2417826,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.14,5.14,5.14,5.14,1
CHEMBL2417827,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.67,5.67,5.67,5.67,1
CHEMBL2417828,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.69,5.69,5.69,5.69,1
CHEMBL2417829,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.62,5.62,5.62,5.62,1
CHEMBL2417830,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.75,5.75,5.75,5.75,1
CHEMBL2417831,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.16,5.16,5.16,5.16,1
CHEMBL2417832,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.42,5.42,5.42,5.42,1
CHEMBL2417833,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.74,5.74,5.74,5.74,1
CHEMBL2417834,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.68,5.68,5.68,5.68,1
CHEMBL2417835,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.8,5.8,5.8,5.8,1
CHEMBL2417836,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.43,5.43,5.43,5.43,1
CHEMBL2417837,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.31,5.31,5.31,5.31,1
CHEMBL2418954,U-87MG ATCC,EC50,Unspecified,,Cytotoxicity,5.7,5.7,5.7,5.7,1
CHEMBL2418954,U-87MG ATCC,EC50,Unspecified,,Unspecified,7.3,7.3,7.3,7.3,1
CHEMBL2419656,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,7.72,7.72,7.72,7.72,1
CHEMBL2419658,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,7.62,7.62,7.62,7.62,1
CHEMBL2419667,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,7.75,7.75,7.75,7.75,1
CHEMBL2419669,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,8.01,8.01,8.01,8.01,1
CHEMBL242273,SF295,IC50,Unspecified,,Cytotoxicity,4.49,4.49,4.49,4.49,1
CHEMBL2424939,LN-229,IC50,Unspecified,,Antiproliferative activity,4.51,4.51,4.51,4.51,1
CHEMBL242533,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,6.0,6.0,6.0,6.0,1
CHEMBL242557,XF 498,IC50,SRB,,Cytotoxicity,5.5,5.5,5.5,5.5,1
CHEMBL242770,XF 498,IC50,SRB,,Cytotoxicity,5.33,5.33,5.33,5.33,1
CHEMBL242772,XF 498,IC50,SRB,,Cytotoxicity,6.26,6.26,6.26,6.26,1
CHEMBL2430029,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.65,5.65,5.65,5.65,1
CHEMBL2430030,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.59,4.59,4.59,4.59,1
CHEMBL2430031,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.23,5.23,5.23,5.23,1
CHEMBL2430032,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.54,4.54,4.54,4.54,1
CHEMBL2430033,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.46,4.46,4.46,4.46,1
CHEMBL2430034,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.76,4.76,4.76,4.76,1
CHEMBL2430035,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.36,4.36,4.36,4.36,1
CHEMBL2430036,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.24,4.24,4.24,4.24,1
CHEMBL2430037,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.53,4.53,4.53,4.53,1
CHEMBL2435959,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.11,6.11,6.11,6.11,1
CHEMBL2435961,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.04,6.04,6.04,6.04,1
CHEMBL2435962,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.11,6.11,6.11,6.11,1
CHEMBL2435965,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.95,5.95,5.95,5.95,1
CHEMBL2435969,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.1,6.1,6.1,6.1,1
CHEMBL2435971,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.9,4.9,4.9,4.9,1
CHEMBL2435973,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.79,5.79,5.79,5.79,1
CHEMBL2435975,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.87,5.87,5.87,5.87,1
CHEMBL2435976,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.62,5.62,5.62,5.62,1
CHEMBL2435980,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.94,5.94,5.94,5.94,1
CHEMBL2435985,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.89,5.89,5.89,5.89,1
CHEMBL2435986,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.17,5.17,5.17,5.17,1
CHEMBL2435989,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.52,5.52,5.52,5.52,1
CHEMBL2435993,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.0,6.0,6.0,6.0,1
CHEMBL2435994,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.25,6.25,6.25,6.25,1
CHEMBL2435996,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.75,5.75,5.75,5.75,1
CHEMBL2435997,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.21,6.21,6.21,6.21,1
CHEMBL2435998,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.0,6.0,6.0,6.0,1
CHEMBL2435999,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.09,6.09,6.09,6.09,1
CHEMBL2436000,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.69,5.69,5.69,5.69,1
CHEMBL243976,A-172,IC50,Unspecified,24.0,Unspecified,7.11,7.11,7.11,7.11,1
CHEMBL243977,A-172,IC50,Unspecified,24.0,Unspecified,6.35,6.35,6.35,6.35,1
CHEMBL243978,A-172,IC50,Unspecified,24.0,Unspecified,7.26,7.26,7.26,7.26,1
CHEMBL244032,XF 498,IC50,SRB,,Cytotoxicity,6.03,6.03,6.03,6.03,1
CHEMBL244033,XF 498,IC50,SRB,,Cytotoxicity,6.92,6.92,6.92,6.92,1
CHEMBL244034,XF 498,IC50,SRB,,Cytotoxicity,7.0,7.0,7.0,7.0,1
CHEMBL2441127,SF295,IC50,MTT,72.0,Cytotoxicity,5.89,5.89,5.89,5.89,1
CHEMBL2441128,SF295,IC50,MTT,72.0,Cytotoxicity,5.66,5.66,5.66,5.66,1
CHEMBL2441129,SF295,IC50,MTT,72.0,Cytotoxicity,5.75,5.75,5.75,5.75,1
CHEMBL2441133,SF295,IC50,MTT,72.0,Cytotoxicity,5.69,5.69,5.69,5.69,1
CHEMBL2441788,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.16,6.16,6.16,6.16,1
CHEMBL2441789,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.51,6.51,6.51,6.51,1
CHEMBL2441790,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.08,6.08,6.08,6.08,1
CHEMBL2441791,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.4,6.4,6.4,6.4,1
CHEMBL2441792,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.47,6.47,6.47,6.47,1
CHEMBL2441794,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,5.99,5.99,5.99,5.99,1
CHEMBL2441795,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,5.86,5.86,5.86,5.86,1
CHEMBL2441796,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.82,6.82,6.82,6.82,1
CHEMBL2441798,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.02,6.02,6.02,6.02,1
CHEMBL2441799,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.13,6.13,6.13,6.13,1
CHEMBL2441800,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,6.21,6.21,6.21,6.21,1
CHEMBL2441804,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,5.77,5.77,5.77,5.77,1
CHEMBL244182,A-172,IC50,Unspecified,24.0,Unspecified,7.13,7.13,7.13,7.13,1
CHEMBL244184,A-172,IC50,Unspecified,24.0,Unspecified,6.89,6.89,6.89,6.89,1
CHEMBL244238,XF 498,IC50,SRB,,Cytotoxicity,6.4,6.4,6.4,6.4,1
CHEMBL244240,XF 498,IC50,SRB,,Cytotoxicity,6.77,6.77,6.77,6.77,1
CHEMBL244395,A-172,IC50,Unspecified,24.0,Unspecified,7.72,7.72,7.72,7.72,1
CHEMBL244396,A-172,IC50,Unspecified,24.0,Unspecified,6.66,6.66,6.66,6.66,1
CHEMBL244397,A-172,IC50,Unspecified,24.0,Unspecified,6.08,6.08,6.08,6.08,1
CHEMBL244422,SF295,IC50,Unspecified,,Cytotoxicity,4.72,4.72,4.72,4.72,1
CHEMBL244424,SF295,IC50,Unspecified,,Cytotoxicity,4.5,4.5,4.5,4.5,1
CHEMBL244452,XF 498,IC50,SRB,,Cytotoxicity,6.85,6.85,6.85,6.85,1
CHEMBL244599,A-172,IC50,Unspecified,24.0,Unspecified,6.66,6.66,6.66,6.66,1
CHEMBL252164,A-172,IC50,Unspecified,,Growth inhibition,7.4,7.4,7.4,7.4,1
CHEMBL252164,AM-38,IC50,Unspecified,,Growth inhibition,7.88,7.88,7.88,7.88,1
CHEMBL252164,KNS-42,IC50,Unspecified,,Growth inhibition,6.1,6.1,6.1,6.1,1
CHEMBL252164,SF126,IC50,Unspecified,,Growth inhibition,7.3,7.3,7.3,7.3,1
CHEMBL252164,SF295,IC50,Unspecified,,Growth inhibition,7.76,7.76,7.76,7.76,1
CHEMBL252164,SNB-75,IC50,Unspecified,,Growth inhibition,7.61,7.61,7.61,7.61,1
CHEMBL252164,T98G,IC50,Unspecified,,Growth inhibition,7.13,7.13,7.13,7.13,1
CHEMBL252164,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,7.51,7.51,7.51,7.51,1
CHEMBL252164,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,7.48,7.48,7.48,7.48,1
CHEMBL252316,SF295,IC50,MTT,69.0,Cytotoxicity,5.43,5.43,5.43,5.43,1
CHEMBL253178,U-87MG ATCC,IC50,trypan blue exclusion,,Unspecified,8.15,8.15,8.15,8.15,1
CHEMBL254129,U-87MG ATCC,IC50,MTS,72.0,Antiproliferative activity,4.65,4.65,4.65,4.65,1
CHEMBL254129,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,4.81,4.81,4.81,4.81,1
CHEMBL254578,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.12,4.12,4.12,4.12,1
CHEMBL254849,U-87MG ATCC,IC50,trypan blue exclusion,,Unspecified,7.4,7.4,7.4,7.4,1
CHEMBL255273,SF295,IC50,Unspecified,,Cytotoxicity,6.52,6.52,6.52,6.52,1
CHEMBL255342,A-172,IC50,Unspecified,,Growth inhibition,4.46,4.46,4.46,4.46,1
CHEMBL255592,U-87MG ATCC,EC50,Unspecified,,Antiproliferative activity,7.89,7.89,7.89,7.89,1
CHEMBL255592,U-87MG ATCC,IC50,ELISA,,Unspecified,7.48,7.48,7.48,7.48,1
CHEMBL255863,A-172,IC50,Unspecified,,Growth inhibition,4.59,4.59,4.59,4.59,1
CHEMBL255863,SF126,IC50,Unspecified,,Growth inhibition,4.02,4.02,4.02,4.02,1
CHEMBL255863,T98G,IC50,Unspecified,,Growth inhibition,5.52,5.52,5.52,5.52,1
CHEMBL258765,SF295,IC50,Unspecified,,Unspecified,5.41,5.41,5.41,5.41,1
CHEMBL258765,SNB-75,IC50,Unspecified,,Unspecified,5.27,5.27,5.27,5.27,1
CHEMBL258837,U-87MG ATCC,IC50,ELISA,2.0,Unspecified,7.3,7.3,7.3,7.3,1
CHEMBL258838,U-87MG ATCC,IC50,ELISA,2.0,Unspecified,6.87,6.87,6.87,6.87,1
CHEMBL258844,A-172,IC50,Unspecified,,Growth inhibition,4.37,4.37,4.37,4.37,1
CHEMBL258844,KNS-42,IC50,Unspecified,,Growth inhibition,4.54,4.54,4.54,4.54,1
CHEMBL258844,SF126,IC50,Unspecified,,Growth inhibition,4.97,4.97,4.97,4.97,1
CHEMBL258844,SF295,IC50,Unspecified,,Growth inhibition,4.87,4.87,4.87,4.87,1
CHEMBL258844,SNB-75,IC50,Unspecified,,Growth inhibition,5.11,5.11,5.11,5.11,1
CHEMBL258844,T98G,IC50,Unspecified,,Growth inhibition,4.46,4.46,4.46,4.46,1
CHEMBL258925,XF 498,IC50,SRB,72.0,Cytotoxicity,7.07,7.07,7.07,7.07,1
CHEMBL259163,U-87MG ATCC,IC50,ELISA,2.0,Unspecified,6.91,6.91,6.91,6.91,1
CHEMBL259181,A-172,IC50,Unspecified,,Growth inhibition,5.21,5.21,5.21,5.21,1
CHEMBL259181,AM-38,IC50,Unspecified,,Growth inhibition,4.61,4.61,4.61,4.61,1
CHEMBL259181,KNS-42,IC50,Unspecified,,Growth inhibition,4.28,4.28,4.28,4.28,1
CHEMBL259181,SF126,IC50,Unspecified,,Growth inhibition,4.49,4.49,4.49,4.49,1
CHEMBL259181,SF295,IC50,Unspecified,,Growth inhibition,5.49,5.49,5.49,5.49,1
CHEMBL259181,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.2,4.2,4.2,4.2,1
CHEMBL259225,XF 498,IC50,SRB,72.0,Cytotoxicity,6.93,6.93,6.93,6.93,1
CHEMBL259265,U-87MG ATCC,IC50,ELISA,2.0,Unspecified,7.02,7.02,7.02,7.02,1
CHEMBL259778,XF 498,IC50,SRB,72.0,Cytotoxicity,7.46,7.46,7.46,7.46,1
CHEMBL259804,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.08,5.08,5.08,5.08,1
CHEMBL259989,XF 498,IC50,SRB,72.0,Cytotoxicity,8.4,8.4,8.4,8.4,1
CHEMBL259998,U-87MG ATCC,IC50,SRB,,Growth inhibition,5.33,5.33,5.33,5.33,1
CHEMBL260000,U-87MG ATCC,IC50,ELISA,,Unspecified,6.35,6.35,6.35,6.35,1
CHEMBL260000,U-87MG ATCC,IC50,SRB,,Growth inhibition,5.37,5.37,5.37,5.37,1
CHEMBL260223,XF 498,IC50,SRB,72.0,Cytotoxicity,7.72,7.72,7.72,7.72,1
CHEMBL260224,XF 498,IC50,SRB,72.0,Cytotoxicity,7.31,7.31,7.31,7.31,1
CHEMBL260541,XF 498,IC50,SRB,72.0,Cytotoxicity,6.74,6.74,6.74,6.74,1
CHEMBL260577,U-87MG ATCC,IC50,ELISA,,Unspecified,6.23,6.23,6.23,6.23,1
CHEMBL260577,U-87MG ATCC,IC50,SRB,,Growth inhibition,5.46,5.46,5.46,5.46,1
CHEMBL261294,XF 498,IC50,SRB,72.0,Cytotoxicity,7.72,7.72,7.72,7.72,1
CHEMBL261330,XF 498,IC50,SRB,72.0,Cytotoxicity,7.75,7.75,7.75,7.75,1
CHEMBL261341,XF 498,IC50,SRB,72.0,Cytotoxicity,6.85,6.85,6.85,6.85,1
CHEMBL261342,XF 498,IC50,SRB,72.0,Cytotoxicity,7.85,7.85,7.85,7.85,1
CHEMBL261406,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.66,4.66,4.66,4.66,1
CHEMBL261876,XF 498,IC50,SRB,72.0,Cytotoxicity,7.77,7.77,7.77,7.77,1
CHEMBL261907,XF 498,IC50,SRB,,Anticancer activity,4.87,4.87,4.87,4.87,1
CHEMBL262185,SF295,IC50,using SRB,,Cytotoxicity,7.0,7.0,7.0,7.0,1
CHEMBL263664,U-87MG ATCC,IC50,ELISA,,Unspecified,9.18,6.18,7.68,7.68,2
CHEMBL263664,U-87MG ATCC,IC50,SRB,,Growth inhibition,5.3,5.3,5.3,5.3,1
CHEMBL263664,U-87MG ATCC,IC50,Unspecified,,Unspecified,6.18,6.18,6.18,6.18,1
CHEMBL265129,T98G,IC50,MTT,72.0,Growth inhibition,4.57,4.57,4.57,4.57,1
CHEMBL266768,A-172,IC50,Unspecified,,Unspecified,7.46,7.46,7.46,7.46,1
CHEMBL267616,SF295,IC50,Unspecified,,Growth inhibition,6.6,6.6,6.6,6.6,1
CHEMBL269277,LN-229,IC50,MTS,72.0,Antiproliferative activity,4.21,4.21,4.21,4.21,1
CHEMBL269277,LN-229,IC50,MTS,72.0,Cytotoxicity,4.54,4.54,4.54,4.54,1
CHEMBL269277,SF295,IC50,SRB,48.0,Cytotoxicity,4.66,4.66,4.66,4.66,1
CHEMBL269538,T98G,IC50,MTT,72.0,Growth inhibition,4.62,4.62,4.62,4.62,1
CHEMBL269538,U-87MG ATCC,IC50,MTT,96.0,Growth inhibition,5.14,5.14,5.14,5.14,1
CHEMBL269671,XF 498,IC50,sulforhodamine B,,Anticancer activity,4.79,4.79,4.79,4.79,1
CHEMBL27,T98G,IC50,crystal violet staining based,72.0,Antiproliferative activity,4.12,4.12,4.12,4.12,1
CHEMBL270638,U-87MG ATCC,EC50,Unspecified,,Antiproliferative activity,6.84,6.84,6.84,6.84,1
CHEMBL270638,U-87MG ATCC,IC50,ELISA,,Unspecified,7.35,7.35,7.35,7.35,1
CHEMBL270639,U-87MG ATCC,EC50,Unspecified,,Antiproliferative activity,6.56,6.56,6.56,6.56,1
CHEMBL270639,U-87MG ATCC,IC50,ELISA,,Unspecified,7.11,7.11,7.11,7.11,1
CHEMBL270640,U-87MG ATCC,EC50,Unspecified,,Antiproliferative activity,6.4,6.4,6.4,6.4,1
CHEMBL270640,U-87MG ATCC,IC50,ELISA,,Unspecified,6.86,6.86,6.86,6.86,1
CHEMBL272265,U-87MG ATCC,EC50,Unspecified,,Antiproliferative activity,6.38,6.38,6.38,6.38,1
CHEMBL272265,U-87MG ATCC,IC50,ELISA,,Unspecified,7.03,7.03,7.03,7.03,1
CHEMBL273862,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.54,5.54,5.54,5.54,1
CHEMBL276820,A-172,IC50,Unspecified,,Antiproliferative activity,7.54,7.54,7.54,7.54,1
CHEMBL27759,AM-38,IC50,Unspecified,,Growth inhibition,4.04,4.04,4.04,4.04,1
CHEMBL27759,KNS-42,IC50,Unspecified,,Growth inhibition,4.44,4.44,4.44,4.44,1
CHEMBL27759,SF126,IC50,Unspecified,,Growth inhibition,5.63,5.63,5.63,5.63,1
CHEMBL27759,SNB-75,IC50,Unspecified,,Growth inhibition,4.47,4.47,4.47,4.47,1
CHEMBL27759,U-87MG ATCC,IC50,CCK8,72.0,Antiproliferative activity,5.36,5.36,5.36,5.36,1
CHEMBL27759,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.52,5.52,5.52,5.52,1
CHEMBL278315,U-87MG ATCC,EC50,luminescence,,Antiproliferative activity,7.05,7.05,7.05,7.05,1
CHEMBL278315,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,6.09,6.09,6.09,6.09,1
CHEMBL278315,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,7.05,7.05,7.05,7.05,1
CHEMBL280986,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,4.42,4.42,4.42,4.42,1
CHEMBL282346,T98G,IC50,MTT,48.0,Cytotoxicity,8.17,8.17,8.17,8.17,1
CHEMBL282346,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,8.85,8.85,8.85,8.85,1
CHEMBL288441,A-172,IC50,Unspecified,,Growth inhibition,5.26,5.26,5.26,5.26,1
CHEMBL288441,SF126,IC50,Unspecified,,Growth inhibition,4.76,4.76,4.76,4.76,1
CHEMBL288441,SF295,IC50,Unspecified,,Growth inhibition,5.56,5.56,5.56,5.56,1
CHEMBL288441,T98G,IC50,Unspecified,,Growth inhibition,4.05,4.05,4.05,4.05,1
CHEMBL288441,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.48,4.48,4.48,4.48,1
CHEMBL289228,A-172,IC50,Unspecified,,Growth inhibition,5.0,5.0,5.0,5.0,1
CHEMBL289228,AM-38,IC50,Unspecified,,Growth inhibition,4.56,4.56,4.56,4.56,1
CHEMBL289228,KNS-42,IC50,Unspecified,,Growth inhibition,5.24,5.24,5.24,5.24,1
CHEMBL289228,SF126,IC50,Unspecified,,Growth inhibition,5.41,5.41,5.41,5.41,1
CHEMBL289228,SF295,IC50,Unspecified,,Growth inhibition,5.67,5.67,5.67,5.67,1
CHEMBL289228,SNB-75,IC50,Unspecified,,Growth inhibition,5.04,5.04,5.04,5.04,1
CHEMBL289228,T98G,IC50,Unspecified,,Growth inhibition,4.93,4.93,4.93,4.93,1
CHEMBL290548,A-172,IC50,Unspecified,,Unspecified,9.42,9.42,9.42,9.42,1
CHEMBL293834,T98G,IC50,Unspecified,,Cytotoxicity,7.3,7.3,7.3,7.3,1
CHEMBL297453,LN-229,IC50,MTT,48.0,Cytotoxicity,4.82,4.82,4.82,4.82,1
CHEMBL297453,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,4.75,4.75,4.75,4.75,1
CHEMBL298391,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,4.17,4.17,4.17,4.17,1
CHEMBL298669,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,4.21,4.21,4.21,4.21,1
CHEMBL299613,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,5.07,5.07,5.07,5.07,1
CHEMBL300389,AM-38,IC50,Unspecified,,Growth inhibition,5.42,5.42,5.42,5.42,1
CHEMBL300389,KNS-42,IC50,Unspecified,,Growth inhibition,6.88,6.88,6.88,6.88,1
CHEMBL300389,SF126,IC50,Unspecified,,Growth inhibition,6.87,6.87,6.87,6.87,1
CHEMBL300389,SNB-75,IC50,Unspecified,,Growth inhibition,7.55,7.55,7.55,7.55,1
CHEMBL300389,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,6.11,6.11,6.11,6.11,1
CHEMBL300396,A-172,IC50,Unspecified,,Antiproliferative activity,5.26,5.26,5.26,5.26,1
CHEMBL301311,A-172,IC50,Unspecified,,Antiproliferative activity,5.58,5.58,5.58,5.58,1
CHEMBL301311,A-172,IC50,Unspecified,,Cytotoxicity,5.58,5.58,5.58,5.58,1
CHEMBL301393,A-172,IC50,Unspecified,,Antiproliferative activity,7.54,7.54,7.54,7.54,1
CHEMBL301982,A-172,IC50,MTT,96.0,Antiproliferative activity,5.64,5.64,5.64,5.64,1
CHEMBL301982,LN-229,IC50,MTT,96.0,Antiproliferative activity,5.5,5.5,5.5,5.5,1
CHEMBL301982,U-87MG ATCC,IC50,MTT,96.0,Antiproliferative activity,5.65,5.65,5.65,5.65,1
CHEMBL302389,T98G,IC50,Unspecified,,Cytotoxicity,6.84,6.84,6.84,6.84,1
CHEMBL302778,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,6.11,6.11,6.11,6.11,1
CHEMBL303697,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.79,4.79,4.79,4.79,1
CHEMBL305942,XF 498,IC50,Unspecified,,Cytotoxicity,5.95,5.95,5.95,5.95,1
CHEMBL306946,U-87MG ATCC,IC50,Unspecified,6.0,Unspecified,5.3,5.3,5.3,5.3,1
CHEMBL306946,U-87MG ATCC,IC50,Unspecified,8.0,Unspecified,6.71,6.71,6.71,6.71,1
CHEMBL307261,A-172,IC50,MTT,72.0,Anticancer activity,4.18,4.18,4.18,4.18,1
CHEMBL307261,U-87MG ATCC,IC50,MTT,72.0,Anticancer activity,4.3,4.3,4.3,4.3,1
CHEMBL307261,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,5.28,5.28,5.28,5.28,1
CHEMBL307261,XF 498,IC50,sulforhodamine B,,Anticancer activity,6.27,6.27,6.27,6.27,1
